timestamp,raw_data
2026-03-24T14:36:17.617218,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":76,""T"":471342,""D"":217,""P"":79,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.629252,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":77,""T"":471355,""D"":223,""P"":68,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.647302,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":78,""T"":471368,""D"":223,""P"":80,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.695235,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":79,""T"":471417,""D"":221,""P"":78,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.707432,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":80,""T"":471430,""D"":218,""P"":78,""Xcm"":110,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.719260,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":81,""T"":471443,""D"":221,""P"":68,""Xcm"":110,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.731284,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":82,""T"":471456,""D"":219,""P"":83,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.743216,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":83,""T"":471469,""D"":219,""P"":71,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.797384,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":84,""T"":471518,""D"":217,""P"":83,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.809286,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":85,""T"":471531,""D"":222,""P"":87,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.821301,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":86,""T"":471544,""D"":219,""P"":80,""Xcm"":111,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.833306,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":87,""T"":471557,""D"":219,""P"":61,""Xcm"":110,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.845761,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":88,""T"":471570,""D"":221,""P"":76,""Xcm"":109,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.893563,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":89,""T"":471619,""D"":218,""P"":88,""Xcm"":109,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.911371,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":90,""T"":471632,""D"":219,""P"":83,""Xcm"":110,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.923215,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":91,""T"":471645,""D"":224,""P"":60,""Xcm"":108,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.947246,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":92,""T"":471671,""D"":219,""P"":93,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.959115,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":93,""T"":471684,""D"":220,""P"":78,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.007334,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":94,""T"":471733,""D"":220,""P"":82,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.025652,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":95,""T"":471746,""D"":219,""P"":84,""Xcm"":108,""Ycm"":190,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.037501,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":96,""T"":471759,""D"":224,""P"":66,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.049466,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":97,""T"":471772,""D"":218,""P"":77,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.061531,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":98,""T"":471785,""D"":217,""P"":81,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.109571,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":99,""T"":471834,""D"":219,""P"":84,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.121603,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":100,""T"":471847,""D"":220,""P"":74,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.139625,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":101,""T"":471860,""D"":222,""P"":79,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.151526,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":102,""T"":471873,""D"":219,""P"":84,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.163841,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":103,""T"":471886,""D"":220,""P"":76,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.211618,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":104,""T"":471935,""D"":224,""P"":70,""Xcm"":107,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.223530,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":105,""T"":471948,""D"":217,""P"":83,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.235447,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":106,""T"":471961,""D"":219,""P"":69,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.253637,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":107,""T"":471974,""D"":220,""P"":78,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.265711,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":108,""T"":471987,""D"":219,""P"":85,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.313556,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":109,""T"":472036,""D"":218,""P"":73,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.325586,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":110,""T"":472049,""D"":218,""P"":73,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.337362,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":111,""T"":472062,""D"":222,""P"":84,""Xcm"":109,""Ycm"":190,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.349353,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":112,""T"":472075,""D"":220,""P"":84,""Xcm"":109,""Ycm"":190,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.367362,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":113,""T"":472088,""D"":219,""P"":73,""Xcm"":109,""Ycm"":190,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.415404,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":114,""T"":472137,""D"":227,""P"":72,""Xcm"":108,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.427347,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":115,""T"":472150,""D"":223,""P"":79,""Xcm"":108,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:18.439290,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":116,""T"":472163,""D"":219,""P"":77,""Xcm"":107,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
